Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic,Lean fish,Veal,Shellfish,Spicy food,Beef,Aperitif,Mild and soft cheese,Poultry,"Rich fish (salmon, tuna etc)",Cured Meat,Pasta,Pork,Lamb,Mushrooms,Appetizers and snacks,"Game (deer, venison)",Vegetarian,Mature and hard cheese,Goat cheese,Fruity desserts
Douro 2016,4.0,113,19.17,Portugal / Duriense / Douro,Quinta do Infantado,Portuguese Douro Red,14.0,"Touriga Nacional, Touriga Franca, Tinta Roriz","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",77.01,58.23,13.16,47.75,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
Colheita Branco 2019,3.8,873,14.99,Portugal / Alentejano / Alentejo,Esporão,Southern Portugal White,14.0,Albariño,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",47.68,46.29526972,16.05,38.05,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
Trinca Bolotas Alentejo Tinto 2020,4.0,1202,10.95,Portugal / Alentejano / Alentejo,Herdade do Peso,Portuguese Alentejo Red,14.0,100 Antão Vaz,"['Beef', 'Lamb', 'Veal', 'Poultry']",67.22,44.39,17.43,43.36,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Torre de Vila Nova Vinho Verde 2016,3.9,120,14.0,Portugal / Minho / Vinho Verde,Casa de Vila Nova,Portuguese Vinho Verde White,11.5,Loureiro,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",6.59,46.29526972,2.63,76.55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
Escolha dos Enólogos 2020,4.1,85,22.0,Portugal / Alentejano,Herdade de São Miguel,Southern Portugal Red,14.5,100 Alicante Bouschet,"['Beef', 'Pasta', 'Veal', 'Poultry']",65.46,41.74,11.66,42.46,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Nat Cool 2021,3.8,430,22.0,Portugal / Beiras / Bairrada,Niepoort,Northern Portugal Red,11.0,100 Baga,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",70.65,56.89,4.3,52.38,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
Douro Redoma Branco 2020,4.2,580,31.12,Portugal / Duriense / Douro,Niepoort,Northern Portugal White,12.0,100 Rabigato,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.76,46.29526972,4.8,63.5,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Muros Antigos Alvarinho 2021,4.0,517,21.0,Portugal / Minho / Vinho Verde / Monção e Melgaço,Anselmo Mendes,Portuguese Vinho Verde White,12.5,100 Alvarinho,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",13.75,46.29526972,3.09,75.69,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
Reserva (Field Blend) 2018,4.3,547,49.99,Portugal / Duriense / Douro,Quinta do Vallado,Portuguese Douro Red,14.5,"Gouveio, Rabigato, Viosinho","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",80.67,54.51,11.56,44.8,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
Alvarinho 2020,4.0,477,14.99,Portugal / Minho,Nortico,Northern Portugal White,13.5,100 Albariño,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",41.51,46.29526972,0.98,69.74,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Esporão Private Selection Branco 2018,4.3,677,32.99,Portugal / Alentejano / Alentejo,Esporão,Southern Portugal White,14.5,100 Sémillon,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",56.95,46.29526972,15.23,32.85,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
Colheita Tinto 2016,4.0,1438,19.99,Portugal / Duriense / Douro,Duorum,Portuguese Douro Red,14.0,100 Touriga Nacional,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",78.87,54.58,12.92,42.61,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
El Rapolao (Lomas de Valtuille) 2019,4.1,232,37.94,Spain / Castilla y León / Bierzo,La Vizcaína,Spanish Mencia,13.5,100 Mencia,"['Veal', 'Game (deer, venison)', 'Poultry']",52.73,43.36,8.03,64.54,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Nisia Las Suertes Verdejo Old Vines 2018,4.3,57,34.99,Spain / Castilla y León / Rueda,Ordóñez,Spanish Verdejo,13.0,100 Verdejo,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",24.76,46.29526972,24.36,49.18,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
Blanco 2020,3.8,230,14.99,Spain / Castilla y León / Rueda,Shaya,Spanish Verdejo,13.5,100 Verdejo,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",23.16,46.29526972,23.79,50.21,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
Tintilla 2017,4.0,153,21.99,Spain / Andalucía / Cádiz,Vara Y Pulgar,Spanish Red,13.0,100 Tintilla de Rota,"['Beef', 'Pasta', 'Veal', 'Poultry']",61.64,39.75,15.27,48.2,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Via Edetana Tinto 2016,3.9,239,21.99,Spain / Catalunya / Terra Alta,Edetària,Spanish Red,14.5,"50 Garnacha Peluda, 30 Garnacha, 20 Carignan","['Beef', 'Pasta', 'Veal', 'Poultry']",63.69,43.58,10.69,49.92,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Selección 2000,4.1,286,36.99,Spain / Rioja,Bodegas Urbina,Spanish Rioja Red,13.0,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",62.69,58.21,1.78,61.0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
La Caprichosa Verdejo 2019,4.0,674,17.14,Spain / Castilla y León / Rueda,Palacio de Bornos,Spanish Verdejo,13.5,100 Verdejo,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",32.45,46.29526972,26.05,53.11,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
Casamaro Verdejo 2019,4.0,288,18.99,Spain / Castilla y León / Rueda,Garciarevalo,Spanish Verdejo,12.5,100 Verdejo,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",17.59,46.29526972,22.89,51.02,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
Gago G 2017,3.8,89,24.99,Spain / Castilla y León / Toro,Telmo Rodriguez,Spanish Toro Red,14.5,100 Tinta de toro,"['Beef', 'Lamb', 'Game (deer, venison)']",76.55,52.9,8.8,34.65,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Flor de Morca 2019,4.0,832,16.99,Spain / Aragón / Campo de Borja,Morca,Spanish Grenache,15.5,100 Garnacha,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",71.26,46.08,20.39,45.05,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
Atteca Garnacha (Old Vines) 2019,4.0,290,15.99,Spain / Aragón / Calatayud,Bodegas Ateca,Spanish Grenache,15.0,100 Garnacha,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,40.56,10.81,43.68,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
Almiréz 2007,3.9,104,29.99,Spain / Castilla y León / Toro,Teso La Monja,Spanish Toro Red,14.5,Tinta de toro,"['Beef', 'Lamb', 'Game (deer, venison)']",76.61,53.11,9.37,35.83,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Crianza 2018,3.8,68,35.99,Spain / Castilla y León / Ribera del Duero,Trus,Spanish Ribera Del Duero Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",62.78,52.03,12.25,58.99,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Pena do Lobo 2015,3.9,48,26.99,Spain / Galicia / Ribeira Sacra,Bodega Losada Fernandez,Spanish Mencia,12.5,100 Mencia,"['Veal', 'Game (deer, venison)', 'Poultry']",54.36,39.86,5.22,61.23,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Rioja Blanco 2019,4.0,391,23.99,Spain / Rioja / Rioja Alavesa,Ostatu,Spanish Rioja White,13.0,"Malvasia, Viura","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",75.82,46.29526972,10.39,54.29,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Porrera (Vi di la Vila) 2018,4.2,32,24.99,Spain / Catalunya / Priorat,Black Slate,Spanish Priorat Red,15.0,100 Grenache,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,48.92,6.39,54.17,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
Atteca Garnacha (Old Vines) 2018,4.0,590,15.99,Spain / Aragón / Calatayud,Bodegas Ateca,Spanish Grenache,15.0,100 Grenache,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,40.56,10.81,43.68,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
Ribera del Duero Crianza 2011,3.8,1537,19.99,Spain / Castilla y León / Ribera del Duero,Legaris,Spanish Ribera Del Duero Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",66.18,56.97,13.07,61.48,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Martinsancho Verdejo Rueda 2015,3.8,184,17.99,Spain / Castilla y León / Rueda,Angel Rodriguez,Spanish Verdejo,13.0,100 Verdejo,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",21.81,46.29526972,23.78,53.57,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
Jumilla Blue Label 2020,4.3,116,30.98,Spain / Murcia / Jumilla,Juan Gil,Spanish Monastrell,15.0,100 Mourvedre,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",67.61,50.21,18.19,46.0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
Palacio Quemado La Zarcita 2018,3.8,252,18.0,Spain / Extremadura,Alvear,Spanish Red,14.0,"Shiraz/Syrah, Cabernet Sauvignon, Tempranillo","['Beef', 'Pasta', 'Veal', 'Poultry']",66.91,43.94,9.86,47.34,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
La Atalaya del Camino 2019,4.2,1382,16.98,Spain / Castilla / Almansa,Atalaya,Spanish Red,14.5,"85 Garnacha Tintorera, 15 Monastrell",[],61.73,46.29526972,9.05,53.555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gran Reserva Ribera del Duero 2014,4.0,429,27.99,Spain / Castilla y León / Ribera del Duero,Condado de Oriza,Spanish Ribera Del Duero Red,14.0,Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",61.83,58.39,9.1,61.01,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Atalayas de Golbán Ribera del Duero Crianza 2016,3.8,183,19.98,Spain / Castilla y León / Ribera del Duero,Dominio de Atauta,Spanish Ribera Del Duero Red,14.5,100 Tinto Fino,"['Beef', 'Lamb', 'Game (deer, venison)']",65.08,56.5,18.34,58.47,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Viñas del lago 2018,3.9,100,25.99,Spain / Castilla y León / Ribera del Duero,Marta Mate,Spanish Ribera Del Duero Red,13.5,"88 Tempranillo, 7 Garnacha, 5 Albillo","['Beef', 'Lamb', 'Game (deer, venison)']",49.81,51.58,29.65,53.02,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Pétalos 2020,4.0,805,22.99,Spain / Castilla y León / Bierzo,Descendientes de J. Palacios,Spanish Mencia,14.1,100 Mencia,"['Veal', 'Game (deer, venison)', 'Poultry']",53.03,41.87,5.33,64.64,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Single Vineyard Tempranillo 2019,4.0,330,18.14,Spain / Castilla / La Mancha,Volver,Spanish Tempranillo,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",75.69,53.61,8.4,36.98,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Carrasviñas Rueda Verdejo 2020,3.9,511,18.33,Spain / Castilla y León / Rueda,Bodegas Félix Lorenzo Cachazo,Spanish Verdejo,13.2,100 Verdejo,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",27.42,46.29526972,22.0,50.48,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
Casamaro Verdejo 2020,3.8,183,18.99,Spain / Castilla y León / Rueda,Garciarevalo,Spanish Verdejo,12.5,100 Verdejo,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",17.59,46.29526972,22.89,51.02,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
12 Linajes Crianza 2014,3.9,350,24.99,Spain / Castilla y León / Ribera del Duero,Bodegas Gormaz,Spanish Ribera Del Duero Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",66.24,56.64,7.52,62.29,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Svmma Varietalis Red Blend (Summa) 2012,4.1,479,22.99,Spain / Castilla / Dominio de Valdepusa,Marqués de Griñon,Spanish Red,14.5,"Shiraz/Syrah, Cabernet Sauvignon, Petit Verdot","['Beef', 'Pasta', 'Veal', 'Poultry']",67.59,46.48,10.49,44.93,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
Termes 2017,4.0,1194,20.99,Spain / Castilla y León / Toro,Bodega Numanthia,Spanish Toro Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",78.53,52.86,5.47,34.38,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Termes 2018,4.0,488,18.99,Spain / Castilla y León / Toro,Bodega Numanthia,Spanish Toro Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",78.53,52.86,5.47,34.38,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Dominio de Taurum 2020,4.2,67,18.99,Spain / Castilla y León / Toro,Lui & William Wines,Spanish Toro Red,14.5,100 Tinta de toro,"['Beef', 'Lamb', 'Game (deer, venison)']",78.04,56.02,10.58,34.01,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Tinto 2018,4.2,125,19.99,Spain / Catalunya / Priorat,Coster dels Olivers,Spanish Priorat Red,15.0,"Cabernet Sauvignon, Grenache, Carignan","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,46.27,1.0,57.61,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
Blanc de Blancs Brut 2014,3.8,643,39.99,Spain / Catalunya / Penedès,Raventós i Blanc,Spanish Cava,12.0,100 Macabeo,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif', 'Cured Meat']",40.19,46.29526972,9.05,58.38,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
El Chaparral de Vega Sindoa Old Vines Garnacha 2018,3.9,372,19.99,Spain / Navarra,Bodegas Nekeas,Spanish Grenache,15.0,100 Grenache,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.89,40.14,8.23,45.86,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
Acústic Negre 2014,3.8,803,16.99,Spain / Catalunya / Tarragona / Montsant,Acustic Celler,Spanish Montsant Red,15.0,"Cariñena, Garnacha","['Beef', 'Pasta', 'Lamb']",75.65,49.25,13.68,53.92,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
Ribera del Duero 2016,4.0,1110,32.99,Spain / Castilla y León / Ribera del Duero,Finca Villacreces,Spanish Ribera Del Duero Red,14.0,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",66.05,56.78,8.09,59.8,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Cuvée de O Mencia 2017,3.8,226,20.99,Spain / Galicia / Valdeorras,Avancia,Spanish Mencia,13.0,100 Mencia,"['Veal', 'Game (deer, venison)', 'Poultry']",54.23,43.34,5.11,65.18,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Cava Rosé N.V.,4.0,447,12.99,Spain / Cava,Castell de Sant Pau,Spanish Cava,11.0,"Grenache, Trepat","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif', 'Cured Meat']",32.57,46.29526972,9.05,56.7,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Cava Brut Nature N.V.,4.0,777,12.99,Spain / Cava,Castell de Sant Pau,Spanish Cava,14.0,"Macabeo, Xarel-lo, Parellada","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif', 'Cured Meat']",42.64,46.29526972,9.05,55.9,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Resalte Expresion 2011,4.3,569,24.97,Spain / Castilla y León / Ribera del Duero,Resalte,Spanish Ribera Del Duero Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",68.1,57.83,12.13,59.37,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Orot Roble 2017,3.8,64,14.29,Spain / Castilla y León / Toro,Toresanas,Spanish Toro Red,14.5,Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",74.25,48.27,12.11,37.45,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
